Customer ID,Customer Name,Total Sales,Order ID_nunique,Order Date_min,Order Date_max,Total Profit,Avg Discount,Preferred Category,Preferred Sub-Category,Recency,Avg_Recency,Cluster,PCA1,PCA2
KH-16330,Katharine Harms,3312.864,8,2014-04-01,2017-11-20,454.7871,0.1388888888888889,Office Supplies,['Binders' 'Chairs' 'Paper'],42,78.17647058823529,0,0.8270810759422296,-0.36432543403003026
KH-16360,Katherine Hughes,3100.612,6,2014-04-29,2017-12-29,528.2051,0.15,Office Supplies,Chairs,3,103.07692307692308,0,0.3410983970600509,-0.1357309691440697
KH-16510,Keith Herrera,5952.859,7,2014-08-15,2017-12-08,656.1162,0.10869565217391304,Office Supplies,Paper,24,55.04545454545455,0,1.4372501551425845,0.15227181647050927
KH-16630,Ken Heidel,3918.966,9,2014-11-01,2017-11-02,727.3786,0.10588235294117647,Office Supplies,Phones,60,68.5625,0,1.3577450245619,-0.08348631595080526
KH-16690,Kristen Hastings,5990.799,7,2014-03-21,2017-12-28,1227.5091,0.12666666666666665,Office Supplies,['Paper' 'Phones' 'Storage'],4,98.42857142857143,0,1.5118847077957542,0.4303886050306105
KL-16555,Kelly Lampkin,5016.488,8,2014-06-15,2017-12-14,-182.7813,0.29545454545454547,Office Supplies,Binders,18,60.857142857142854,0,0.6756794692332727,-1.7793497794343525
KL-16645,Ken Lonsdale,14175.229,12,2014-07-25,2017-11-13,806.855,0.19999999999999998,Office Supplies,Phones,49,43.107142857142854,3,3.9997306650612225,-0.6444203731226179
KM-16225,Kalyca Meade,2260.958,6,2015-07-06,2017-12-16,635.1057000000001,0.021052631578947368,Office Supplies,Art,16,49.666666666666664,0,0.6945142389650124,0.6434526779019255
KM-16375,Katherine Murray,5620.186,8,2014-07-20,2017-11-04,973.7902,0.13999999999999999,Office Supplies,['Paper' 'Storage'],58,63.31578947368421,0,1.5701147969665479,0.060408394049626106
KM-16660,Khloe Miller,453.538,5,2014-12-22,2017-12-15,91.1391,0.044444444444444446,Office Supplies,['Art' 'Paper'],17,136.125,1,-0.5520631985543583,0.41484767939211215
KM-16720,Kunst Miller,4909.472,8,2014-03-30,2017-12-02,745.7685,0.08928571428571429,Office Supplies,Art,30,49.74074074074074,0,1.5241280827892092,0.13108088420820763
KN-16390,Katherine Nockton,2617.272,9,2014-12-02,2017-12-11,-151.1518,0.21764705882352942,['Office Supplies' 'Technology'],['Accessories' 'Chairs'],21,69.0625,0,0.5240709624486249,-1.4969713505875026
KN-16450,Kean Nguyen,2171.962,5,2014-04-12,2017-11-08,114.3083,0.28125,['Office Supplies' 'Technology'],['Binders' 'Phones'],54,186.57142857142858,1,-0.943984564036883,-0.8516623988624852
KN-16705,Kristina Nunn,2280.58,8,2014-03-02,2017-09-23,329.76250000000005,0.12000000000000001,Office Supplies,Paper,100,92.92857142857143,0,0.4478063845648156,-0.21009855982322934
KS-16300,Karen Seio,88.47200000000001,3,2015-01-13,2017-03-10,0.11099999999999888,0.275,Office Supplies,['Appliances' 'Binders' 'Labels' 'Phones'],297,262.3333333333333,1,-2.5030716818254404,0.004342525007468145
KT-16465,Kean Takahito,3057.1,7,2014-09-08,2016-12-04,254.0032,0.2285714285714286,Office Supplies,['Chairs' 'Paper'],393,62.92307692307692,1,-0.15213317020293346,-0.21748129332746627
KT-16480,Kean Thornton,4642.088400000001,10,2014-03-10,2017-09-21,194.0671,0.14769230769230768,Office Supplies,['Art' 'Tables'],102,107.58333333333333,0,1.1394002476561371,-0.6097374103758039
KW-16435,Katrina Willman,4416.52,5,2015-08-24,2017-09-25,1756.135,0.11000000000000001,Technology,['Furnishings' 'Phones'],98,84.77777777777777,0,0.9909395727038339,1.2423764734547167
KW-16570,Kelly Williams,449.096,4,2014-09-30,2015-11-20,107.92699999999999,0.04,['Furniture' 'Office Supplies'],Furnishings,773,104.0,1,-1.7224241225936465,2.1628525088198436
LA-16780,Laura Armstrong,8673.222,11,2014-04-29,2017-07-29,2059.1199,0.11538461538461539,['Office Supplies' 'Technology'],Phones,156,47.48,3,3.2632805902741824,0.7602253993553854
LB-16735,Larry Blacks,50.188,3,2016-07-25,2017-11-12,18.6507,0.26666666666666666,Office Supplies,['Fasteners' 'Furnishings' 'Paper'],50,237.5,1,-2.007764628223474,-0.5207061352536361
LB-16795,Laurel Beltran,4985.676,8,2014-04-23,2017-07-31,-52.190999999999924,0.23750000000000002,Office Supplies,Binders,154,51.95652173913044,0,0.6815365269028116,-1.046711265425028
LC-16870,Lena Cacioppo,2580.7039999999997,8,2015-05-03,2017-12-03,-188.25110000000004,0.24000000000000002,Office Supplies,['Binders' 'Furnishings'],29,32.58620689655172,0,0.4030108727086133,-1.5845614712948017
LC-16885,Lena Creighton,7663.126,12,2014-04-25,2017-12-14,1288.3469,0.1565217391304348,['Furniture' 'Office Supplies'],Furnishings,18,60.40909090909091,3,2.972164790776906,-0.44177414860357045
LC-16930,Linda Cazamias,4492.946,8,2014-02-20,2017-11-19,288.26599999999996,0.17142857142857143,Office Supplies,['Accessories' 'Art' 'Binders' 'Chairs' 'Paper' 'Phones'],43,105.23076923076923,0,0.8010488241366021,-0.5532790280258679
LC-16960,Lindsay Castell,3246.6259999999997,4,2015-02-23,2016-10-20,299.48019999999997,0.2857142857142857,Office Supplies,Binders,438,100.83333333333333,1,-1.0460451802858746,0.07102750927432919
LC-17050,Liz Carlisle,2095.064,5,2014-01-31,2017-11-06,86.778,0.27222222222222225,Furniture,['Chairs' 'Phones'],56,171.875,1,-0.8922530218077039,-0.8412100784228614
LC-17140,Logan Currie,2633.582,9,2014-09-09,2017-12-17,231.1252,0.18421052631578946,Office Supplies,Furnishings,15,66.38888888888889,0,0.7914581059697993,-1.0664222481815064
LD-16855,Lela Donovan,5.304,1,2016-06-26,2016-06-26,0.4641,0.2,Office Supplies,Art,554,777.0,2,-5.433934347704775,2.505177344998341
LD-17005,Lisa DeCherney,1961.934,4,2014-09-29,2016-11-11,557.1714,0.028571428571428574,Office Supplies,Furnishings,416,129.0,1,-0.7667911460503307,1.8712265159018167
LE-16810,Laurel Elliston,1469.4499999999998,6,2014-05-27,2017-12-09,161.76489999999998,0.25555555555555554,Office Supplies,['Binders' 'Chairs'],23,161.5,1,-0.6532524608472048,-0.9628318735467715
LF-17185,Luke Foster,3930.5089999999996,7,2014-07-26,2017-12-08,-3583.977,0.31875000000000003,Office Supplies,['Binders' 'Furnishings' 'Paper'],24,82.06666666666666,0,-1.468557182901706,-3.807697730188316
LH-16750,Larry Hughes,287.426,3,2014-09-21,2017-08-01,12.627699999999999,0.3666666666666667,Office Supplies,['Art' 'Binders' 'Phones'],153,522.5,2,-3.575225247858678,-0.30923307948490264
LH-16900,Lena Hernandez,2295.332,9,2014-08-19,2017-12-09,526.0726999999999,0.12666666666666665,Technology,Accessories,23,86.28571428571429,0,0.8743124141758561,-0.4663965751041161
LH-17020,Lisa Hazard,318.239,4,2014-09-08,2017-05-05,-242.73990000000003,0.4666666666666666,Office Supplies,Binders,241,194.0,1,-2.361790370810894,-1.8176780873540106
LH-17155,Logan Haushalter,1739.689,9,2014-12-12,2016-12-10,316.5202,0.07894736842105263,Office Supplies,Furnishings,387,40.5,0,0.4204456688985445,0.37762289382698055
LL-16840,Lauren Leatherbury,2741.2039999999997,6,2014-04-29,2017-04-25,560.0078,0.016666666666666666,Office Supplies,Binders,251,99.27272727272727,1,0.19516483967028922,1.2719095166256529
LM-17065,Liz MacKendrick,1346.774,5,2014-06-27,2016-12-04,-44.877999999999986,0.05714285714285715,Office Supplies,['Accessories' 'Storage'],393,148.5,1,-1.0760345321517175,1.1366623799123072
LO-17170,Lori Olson,644.35,5,2015-02-06,2017-12-28,150.1712,0.25555555555555554,['Furniture' 'Office Supplies'],Furnishings,4,132.0,1,-0.8670340761333525,-0.9717658550935216
LP-17080,Liz Pelletier,756.606,4,2014-06-24,2017-11-20,110.7813,0.1111111111111111,Office Supplies,['Binders' 'Furnishings'],42,155.625,1,-0.9394250996534484,0.2488090876302632
LP-17095,Liz Preis,3653.399,7,2016-06-06,2017-12-21,338.4454,0.18666666666666665,Office Supplies,Art,11,40.214285714285715,0,0.7592776498713993,-0.7347370681374611
LR-16915,Lena Radford,5142.892,6,2014-08-08,2017-12-04,535.4764,0.175,Office Supplies,['Furnishings' 'Storage'],28,80.93333333333334,0,0.7653551894957804,-0.18464025801363057
LR-17035,Lisa Ryan,1879.306,5,2014-09-07,2017-08-20,-382.80789999999996,0.275,Office Supplies,Binders,134,98.0,1,-0.9480400524797145,-1.148421702347939
LS-16945,Linda Southworth,2845.27,6,2015-04-25,2017-07-05,-318.77369999999996,0.3071428571428571,Office Supplies,Binders,180,61.69230769230769,1,-0.4945124745183696,-1.4027835759757479
LS-16975,Lindsay Shagiari,2988.674,9,2014-10-20,2017-12-10,262.63669999999996,0.2818181818181818,Office Supplies,Binders,22,54.61904761904762,0,0.7255637938389564,-1.6850205646713126
LS-17200,Luke Schmidt,1010.256,6,2014-10-18,2017-09-25,244.197,0.2,Office Supplies,Binders,98,82.53846153846153,1,-0.3595955464863515,-0.5865388875722536
LS-17230,Lycoris Saunders,368.88,3,2014-01-06,2015-11-14,39.1952,0.11666666666666665,Office Supplies,Paper,779,135.4,1,-2.271761336306232,1.8436162890623384
LS-17245,Lynn Smith,1008.136,6,2014-10-16,2017-11-26,348.3584,0.08333333333333333,Office Supplies,Binders,36,103.36363636363636,0,-0.0803792508536886,0.15902069340538824
LT-16765,Larry Tron,329.876,3,2014-09-01,2017-12-04,59.036,0.13333333333333333,Office Supplies,['Art' 'Paper' 'Phones'],28,595.0,2,-3.2174133000198863,1.1550641453896724
LT-17110,Liz Thompson,2936.252,8,2014-06-01,2017-11-26,320.973,0.24642857142857144,Office Supplies,Binders,36,98.0,0,0.39774269337979656,-1.1426716187297645
LW-16825,Laurel Workman,2238.061,5,2014-05-30,2017-10-03,32.57670000000001,0.20666666666666667,Office Supplies,['Accessories' 'Appliances' 'Binders' 'Paper' 'Phones'],90,87.28571428571429,1,-0.4352934459346479,-0.5496941114579359
LW-16990,Lindsay Williams,3230.308,6,2016-05-05,2017-11-27,662.8339,0.10909090909090911,['Furniture' 'Technology'],['Accessories' 'Paper' 'Phones' 'Tables'],35,57.1,0,0.6662291780983763,0.18728553626140254
LW-17125,Liz Willingham,1259.04,3,2014-09-11,2017-06-08,192.6312,0.0,Furniture,Furnishings,207,250.25,1,-1.446705042847834,1.7758402536264113
LW-17215,Luke Weiss,5420.514,7,2014-09-12,2017-12-09,837.2411000000001,0.16666666666666666,Office Supplies,Binders,23,84.57142857142857,0,1.170409416058554,-0.08658758293060792
MA-17560,Matt Abelman,4299.161,11,2014-08-08,2017-10-27,1240.2266,0.09411764705882353,Office Supplies,Paper,66,35.63636363636363,0,2.2350049378319463,-0.0388622380242463
MA-17995,Michelle Arnett,2453.284,6,2014-09-20,2017-06-27,280.7822,0.041666666666666664,Office Supplies,Binders,188,91.9090909090909,1,0.0849575310357222,0.7726277164253357
MB-17305,Maria Bertelson,1548.702,10,2014-08-08,2017-11-12,212.425,0.17368421052631577,Office Supplies,Furnishings,50,66.22222222222223,0,0.7362741641835425,-1.1388819915816482
MB-18085,Mick Brown,1428.231,7,2014-01-05,2017-11-16,117.8057,0.2,Office Supplies,['Binders' 'Phones'],46,156.77777777777777,0,-0.383527976731469,-0.7340105398042717
MC-17275,Marc Crier,2725.982,8,2014-09-08,2017-10-15,461.0014,0.13076923076923078,Office Supplies,Chairs,78,94.41666666666667,0,0.6028283609525101,-0.2237000165474717
MC-17425,Mark Cousins,4432.138,5,2014-05-30,2016-11-26,1802.3903,0.12,Office Supplies,['Binders' 'Furnishings' 'Paper'],401,101.22222222222223,1,0.47146889289463867,1.8958791763799205
MC-17575,Matt Collins,1303.893,8,2014-12-02,2017-12-03,210.7493,0.29090909090909095,Office Supplies,Paper,29,109.7,0,-0.11024248257772583,-1.577064520381439
MC-17590,Matt Collister,2426.067,6,2014-05-20,2017-11-09,288.98409999999996,0.17058823529411765,Office Supplies,['Accessories' 'Furnishings' 'Paper'],53,79.3125,0,0.08477569930504321,-0.39531686444944625
MC-17605,Matt Connell,2258.192,8,2014-03-19,2017-09-09,195.4486,0.2222222222222222,Office Supplies,['Furnishings' 'Storage'],114,74.70588235294117,0,0.2383285660626955,-0.9772890577757029
MC-17635,Matthew Clasen,795.154,4,2014-11-28,2017-06-24,-247.94350000000003,0.17500000000000002,Office Supplies,Binders,191,134.14285714285714,1,-1.3514459599138364,-0.11152463143080997
MC-17845,Michael Chen,3805.714,7,2014-07-05,2017-12-29,698.4174,0.09999999999999999,Office Supplies,Binders,3,97.92307692307692,0,0.8849470180876006,0.17273956357981224
MC-18100,Mick Crebagga,2218.98,10,2014-06-18,2017-11-19,-64.1668,0.26842105263157895,Office Supplies,Furnishings,43,69.44444444444444,0,0.551097394297719,-1.9020069930341046
MC-18130,Mike Caudle,1581.998,5,2014-09-19,2016-12-26,121.75649999999999,0.05454545454545456,Office Supplies,Paper,371,82.9,1,-0.623537421889796,1.0705383043738759
MD-17350,Maribeth Dona,3766.382,7,2014-11-05,2017-09-04,-241.94999999999996,0.32941176470588235,Office Supplies,Binders,119,64.625,0,-0.03864088048986337,-1.7294708585620393
MD-17860,Michael Dominguez,1204.9099999999999,5,2014-12-02,2017-11-24,-4.040299999999995,0.2875,Office Supplies,Furnishings,38,155.42857142857142,1,-1.0436030243879462,-1.1190252589891905
ME-17320,Maria Etezadi,10663.728000000001,10,2014-01-06,2017-11-18,1859.4695,0.13181818181818183,Office Supplies,Phones,44,67.23809523809524,3,3.4153539980807803,0.5891103069836037
ME-17725,Max Engle,1908.4532,8,2014-07-12,2017-12-02,77.81280000000001,0.2246153846153846,Office Supplies,Binders,30,103.25,0,0.10782334119945984,-1.1988284604113366
ME-18010,Michelle Ellison,1256.944,4,2014-07-21,2017-09-29,107.3604,0.16666666666666666,Office Supplies,['Art' 'Binders' 'Chairs' 'Paper' 'Storage' 'Tables'],94,233.2,1,-1.3713237709282895,0.1928529741747799
MF-17665,Maureen Fritzler,937.039,5,2014-12-30,2016-11-04,-341.5265,0.1375,Office Supplies,Furnishings,423,96.42857142857143,1,-1.2692267301408706,0.35519438901967565
MF-18250,Monica Federle,1758.3,5,2014-09-15,2017-12-23,456.86080000000004,0.06666666666666667,Office Supplies,['Furnishings' 'Paper' 'Storage'],9,108.63636363636364,1,-0.03137576573497496,0.4757161463774438
MG-17650,Matthew Grinstein,3785.276,7,2014-08-09,2017-12-01,341.89799999999997,0.1285714285714286,['Office Supplies' 'Technology'],Phones,31,93.07692307692308,0,0.6387856778362964,-0.17994794728991195
MG-17680,Maureen Gastineau,2350.188,4,2014-10-22,2017-09-29,25.888599999999986,0.225,Furniture,['Accessories' 'Furnishings' 'Paper'],94,119.22222222222223,1,-0.8011316850586598,-0.43960394152043697
MG-17695,Maureen Gnade,1342.282,3,2014-12-26,2016-06-23,-398.79319999999996,0.2571428571428572,Office Supplies,Appliances,557,90.83333333333333,1,-2.0297619246732586,0.12653110887246855
MG-17875,Michael Grace,1242.833,5,2014-02-23,2017-09-05,-470.7684,0.24285714285714285,Office Supplies,['Appliances' 'Binders' 'Furnishings' 'Labels' 'Paper' 'Storage' 'Tables'],118,215.0,1,-1.5465070795737108,-0.7935897921607803
MG-17890,Michael Granlund,776.384,9,2014-12-29,2017-09-22,171.7372,0.11923076923076924,Office Supplies,['Accessories' 'Fasteners' 'Furnishings'],101,83.16666666666667,0,0.31772802444866605,-0.5471224559388107
MG-18145,Mike Gockenbach,3061.543,4,2014-03-29,2017-10-07,-93.60300000000001,0.1875,['Office Supplies' 'Technology'],Phones,86,184.0,1,-0.9141162977039101,-0.09722461887263811
MG-18205,Mitch Gastineau,16.739,1,2017-04-10,2017-04-10,-1.2453,0.44999999999999996,['Furniture' 'Office Supplies'],['Binders' 'Furnishings'],266,0.0,1,-2.0615288526045306,-1.5152597332838313
MH-17290,Marc Harrigan,2394.025,6,2014-04-26,2017-09-02,28.761200000000017,0.18846153846153849,Office Supplies,['Art' 'Binders' 'Paper'],121,102.08333333333333,1,-0.2796702807536807,-0.4721185105307987
MH-17440,Mark Haberlin,400.01599999999996,4,2014-02-04,2016-12-19,61.4286,0.07777777777777778,Office Supplies,Binders,378,131.125,1,-1.3600723515678108,1.0911553211693128
MH-17455,Mark Hamilton,2456.1820000000002,8,2014-07-11,2017-10-06,484.7733,0.16363636363636364,Office Supplies,['Chairs' 'Furnishings' 'Paper'],87,118.3,0,0.375547601447999,-0.3677445297769342
MH-17620,Matt Hagelstein,1252.8,4,2015-12-05,2017-07-28,122.3612,0.2333333333333333,Office Supplies,Binders,157,120.2,1,-1.0912954184848527,-0.35681693893282473
MH-17785,Maya Herman,2203.778,7,2014-05-27,2017-09-23,238.56140000000002,0.07272727272727274,Office Supplies,Storage,100,121.5,0,0.15572415848248006,0.25683367154836045
MH-18025,Michelle Huthwaite,2984.948,5,2014-07-08,2017-11-11,476.9032,0.13,['Furniture' 'Office Supplies'],['Chairs' 'Paper'],51,135.77777777777777,1,-0.0841112481328368,0.28569420935588724
MH-18115,Mick Hernandez,5503.093,9,2016-08-23,2017-12-25,170.9746,0.16818181818181818,Office Supplies,['Binders' 'Furnishings' 'Phones'],7,23.285714285714285,0,1.573598206354531,-0.9592330138137201
MJ-17740,Max Jones,6320.746,7,2015-06-09,2017-12-08,1054.5529,0.21333333333333335,Office Supplies,['Binders' 'Paper'],24,65.21428571428571,0,1.4433783497061252,-0.2592422380599898
MK-17905,Michael Kennedy,2302.368,8,2014-11-18,2017-12-02,-405.3559,0.3,Office Supplies,Binders,30,69.375,0,-0.03649836190766194,-2.04007434461661
MK-18160,Mike Kennedy,1031.602,4,2014-12-19,2017-05-04,227.8338,0.0818181818181818,Office Supplies,Paper,242,86.7,1,-0.7651168756614987,0.8034194419149535
ML-17395,Marina Lichtenstein,2722.843,9,2014-02-14,2017-10-22,684.9162,0.17250000000000001,Office Supplies,['Accessories' 'Binders'],71,70.84210526315789,0,0.9396652214090568,-0.5830402602215943
ML-17410,Maris LaWare,2921.5,6,2014-11-14,2017-11-06,-76.17550000000003,0.16666666666666666,Office Supplies,['Binders' 'Chairs' 'Paper'],56,77.71428571428571,0,0.025356705852505067,-0.5579881299587032
ML-17755,Max Ludwig,2071.914,7,2016-08-04,2017-12-01,409.51120000000003,0.1076923076923077,Office Supplies,Labels,31,40.333333333333336,0,0.6010550294431913,-0.21067256822741548
ML-18040,Michelle Lonsdale,742.082,3,2017-03-26,2017-10-12,138.71620000000001,0.25,Office Supplies,Binders,81,66.66666666666667,1,-1.0708327348487707,-0.6197091583083283
ML-18265,Muhammed Lee,162.23200000000003,2,2015-05-31,2017-09-21,42.6648,0.06666666666666667,Technology,Accessories,102,422.0,2,-2.673250655724568,1.4965124367177147
MM-17260,Magdelene Morse,1314.0230000000001,4,2014-05-28,2017-07-15,178.402,0.13333333333333333,Furniture,['Binders' 'Furnishings'],170,228.8,1,-1.3547046544556058,0.6125790195222122
MM-17920,Michael Moore,3794.08,11,2014-01-13,2017-12-23,82.12500000000003,0.18125000000000002,Office Supplies,['Paper' 'Tables'],9,96.0,0,1.2424319858727335,-1.3184948717041438
MM-18055,Michelle Moray,2749.881,8,2014-04-11,2017-10-30,-520.3443,0.21052631578947367,Office Supplies,Binders,63,72.11111111111111,0,0.11598125109487244,-1.416566121042724
MM-18280,Muhammed MacIntyre,775.414,9,2014-01-20,2017-10-06,58.8916,0.14166666666666666,Office Supplies,Paper,87,123.18181818181819,0,0.06466079420120825,-0.7028838805497778
MN-17935,Michael Nguyen,2477.946,6,2014-02-16,2017-11-26,290.8227,0.26,Office Supplies,Paper,36,153.22222222222223,0,-0.3826983466694395,-0.8526457747921251
MO-17500,Mary O'Rourke,922.4870000000001,4,2014-11-28,2017-10-19,59.357699999999994,0.22000000000000003,['Furniture' 'Office Supplies'],['Accessories' 'Binders' 'Bookcases' 'Envelopes' 'Tables'],74,264.0,1,-1.6727576143218226,-0.17962430364315835
MO-17800,Meg O'Connel,1687.027,8,2015-09-17,2017-09-17,169.3437,0.16363636363636364,Furniture,['Furnishings' 'Paper'],106,73.1,0,0.2467337583047653,-0.6568550321138836
MO-17950,Michael Oakman,154.288,2,2015-04-02,2017-07-03,-82.0074,0.35000000000000003,Technology,Accessories,182,274.3333333333333,1,-2.7599028044829677,-0.6090234103163695
MP-17470,Mark Packer,3206.132,7,2014-03-30,2016-01-11,600.2873,0.12142857142857144,Office Supplies,['Art' 'Binders' 'Bookcases' 'Chairs' 'Paper' 'Phones'],721,50.15384615384615,1,-0.18179696472282614,1.3839309657845489
MP-17965,Michael Paige,3983.6420000000003,9,2015-04-18,2017-10-19,638.1563,0.255,Office Supplies,Binders,74,48.1578947368421,0,1.103374926473145,-1.13389315822111
MP-18175,Mike Pelletier,5087.92,9,2014-03-28,2017-12-14,226.45290000000006,0.15526315789473685,Office Supplies,['Binders' 'Tables'],18,75.38888888888889,0,1.2947365828658681,-0.7218491528421671
MR-17545,Mathew Reese,639.178,4,2014-09-03,2017-08-27,162.93630000000002,0.20000000000000004,Office Supplies,Binders,127,217.8,1,-1.5165933751835319,0.009832811382367464
MS-17365,Maribeth Schnelling,7443.69,10,2014-09-09,2017-04-01,844.9354999999999,0.16041666666666668,Office Supplies,Binders,275,40.65217391304348,3,2.0160767297472284,0.064839458155057
MS-17530,MaryBeth Skach,475.65599999999995,4,2014-11-04,2016-10-22,84.0268,0.15714285714285717,['Furniture' 'Office Supplies'],Furnishings,436,119.66666666666667,1,-1.52738958072819,0.6838249899548279
MS-17710,Maurice Satty,1613.402,6,2014-03-24,2016-11-12,247.4348,0.22,Office Supplies,['Accessories' 'Binders' 'Furnishings' 'Labels' 'Paper'],415,68.85714285714286,1,-0.6885396687677099,-0.03124062327398572
MS-17770,Maxwell Schwartz,3144.678,9,2014-07-04,2017-08-31,280.85839999999996,0.09999999999999999,Office Supplies,Paper,123,64.11111111111111,0,0.9330084009954878,-0.22551519049545382
MS-17830,Melanie Seite,370.348,4,2014-01-09,2016-10-04,19.4312,0.18,['Furniture' 'Office Supplies'],['Accessories' 'Art' 'Binders' 'Furnishings' 'Tables'],454,249.75,1,-2.225963298040417,0.8201066568279338
MS-17980,Michael Stewart,855.116,6,2014-06-30,2017-12-04,55.226000000000006,0.17272727272727273,Office Supplies,Paper,28,125.3,1,-0.5090926087347684,-0.5821719700148743
MT-17815,Meg Tillman,2890.1389999999997,6,2015-11-06,2017-11-11,509.0068,0.13,Office Supplies,Paper,51,81.77777777777777,0,0.3522942226247043,0.029593780894657057
MT-18070,Michelle Tran,1319.4497999999999,4,2014-09-25,2017-06-10,-23.6763,0.2427272727272727,Office Supplies,Binders,205,98.9,1,-1.1414956992646943,-0.446622948849761
MV-17485,Mark Van Huff,1560.05,9,2014-01-20,2017-12-03,189.0258,0.23999999999999996,Office Supplies,Paper,29,100.92857142857143,0,0.2724197849525172,-1.4087659067887595
MV-18190,Mike Vittorini,1734.574,7,2014-01-30,2017-12-11,273.8582,0.08636363636363636,Office Supplies,Paper,21,141.1,0,0.0819468269304387,0.03654173470260023
MW-18220,Mitch Webber,5341.900000000001,7,2014-08-25,2017-12-13,1238.422,0.07857142857142858,Technology,Phones,19,92.76923076923077,0,1.4847227622093726,0.7400306113088408
MW-18235,Mitch Willingham,5253.876,2,2014-05-21,2017-11-16,1665.516,0.06666666666666667,Technology,['Binders' 'Machines' 'Phones'],46,637.5,2,-1.7697314253166796,3.0955993200528655
MY-17380,Maribeth Yedwab,2254.285,7,2015-10-26,2017-12-01,319.1211,0.3076923076923077,Office Supplies,Binders,31,63.916666666666664,0,0.09523744416210926,-1.5230113599629935
MY-18295,Muhammed Yedwab,4152.696,11,2014-04-28,2017-10-20,-371.7111,0.2438095238095238,Office Supplies,Binders,73,63.55,0,1.0283594848757018,-1.9180216981342424
MZ-17335,Maria Zettner,593.606,4,2015-11-08,2017-11-30,85.01910000000001,0.06666666666666667,Office Supplies,['Art' 'Furnishings'],32,150.6,1,-0.8588869853570834,0.48555541383160755
MZ-17515,Mary Zewe,2564.906,6,2014-04-04,2017-03-23,787.7503,0.27999999999999997,Office Supplies,Binders,284,120.44444444444444,1,-0.399185116771764,-0.2223038154561656
NB-18580,Nicole Brennan,273.87199999999996,2,2014-09-26,2014-10-22,24.788800000000002,0.1,['Furniture' 'Office Supplies'],['Appliances' 'Furnishings'],1167,26.0,1,-2.560372990323992,2.6807226203937757
NB-18655,Nona Balk,1972.599,9,2014-12-05,2017-12-11,117.64289999999998,0.1735294117647059,Office Supplies,Storage,21,68.875,0,0.6075001901997077,-1.0798019693310175
NC-18340,Nat Carroll,2461.404,5,2014-03-30,2017-05-20,580.3075,0.0411764705882353,Office Supplies,Art,226,71.6875,1,0.05747086343037819,1.1401857584284558
NC-18415,Nathan Cano,2218.9900000000002,6,2014-05-03,2017-11-19,-2204.8072,0.2642857142857143,Office Supplies,Binders,43,99.6923076923077,1,-1.3730104260792777,-2.48690784783693
NC-18535,Nick Crebassa,8241.739,7,2014-07-23,2017-12-24,1314.758,0.13666666666666666,Office Supplies,Binders,8,89.28571428571429,3,2.018553788629495,0.5231097326534723
NC-18625,Noah Childs,1821.7420000000002,5,2014-10-29,2017-06-09,-359.02099999999996,0.24444444444444446,Office Supplies,Paper,206,119.25,1,-1.0893177735987036,-0.7322192240600983
ND-18370,Natalie DeCherney,4326.139,9,2014-01-13,2017-12-03,353.6455,0.21111111111111114,Office Supplies,Binders,29,83.52941176470588,0,1.03780355028433,-1.0130892896798656
ND-18460,Neil Ducich,2893.455,6,2014-02-06,2017-06-30,443.33680000000004,0.0875,Office Supplies,['Phones' 'Storage'],185,177.14285714285714,1,-0.21478091197273422,0.7750872837035631
NF-18385,Natalie Fritzler,8322.826,7,2014-02-11,2017-10-12,-1695.9714,0.25,Furniture,Chairs,81,103.0,0,0.24599186115907795,-1.8267985167490115
NF-18475,Neil Französisch,377.162,4,2014-03-14,2016-07-23,85.92779999999999,0.25,Office Supplies,['Binders' 'Fasteners' 'Paper' 'Phones'],527,287.3333333333333,1,-2.607481935557104,0.6398053222272726
NF-18595,Nicole Fjeld,2031.472,7,2014-04-19,2017-09-07,388.2131,0.11666666666666668,Office Supplies,Furnishings,116,112.45454545454545,0,0.11961694118332922,0.06088456835059073
NG-18355,Nat Gilpin,1869.58,5,2014-11-24,2017-11-12,313.6335,0.08750000000000001,Office Supplies,Furnishings,50,72.26666666666667,1,-0.016891846737929497,0.26538200148987084
NG-18430,Nathan Gelder,1395.938,5,2014-11-24,2017-11-12,217.0893,0.1111111111111111,Office Supplies,Paper,50,135.5,1,-0.4831254892805017,0.16906927811916947
NH-18610,Nicole Hansen,2673.29,7,2014-03-02,2017-06-24,760.1666,0.05454545454545456,Office Supplies,['Accessories' 'Art' 'Furnishings'],191,121.0,0,0.3942127743920945,0.9078560518633084
NK-18490,Neil Knudson,572.048,7,2015-05-28,2017-10-21,121.2177,0.1272727272727273,Office Supplies,['Art' 'Paper'],72,87.7,0,-0.1428141368994386,-0.39588487630180397
NL-18310,Nancy Lomonaco,1418.09,4,2014-10-31,2017-11-02,343.6381,0.06000000000000001,Office Supplies,"['Appliances' 'Art' 'Binders' 'Chairs' 'Envelopes' 'Fasteners'
 'Furnishings' 'Paper' 'Phones' 'Storage']",60,122.0,1,-0.47566728916724305,0.7233329850909938
NM-18445,Nathan Mautz,6459.344,7,2014-02-08,2017-07-23,2751.6849,0.042857142857142864,Office Supplies,['Accessories' 'Binders' 'Furnishings'],162,97.0,3,2.248956876637509,2.254839758714645
NM-18520,Neoma Murray,2161.9790000000003,10,2015-09-08,2017-04-30,788.9525,0.26,Office Supplies,['Binders' 'Furnishings'],246,42.857142857142854,0,0.7667253523435147,-0.9625181299566151
